,train,val
106,TCGA-LL-A50Y,TCGA-A7-A0CD
107,TCGA-BH-A0HQ,TCGA-A8-A06T
108,TCGA-C8-A137,TCGA-A7-A6VW
109,TCGA-A8-A07E,TCGA-A2-A0YL
110,TCGA-AR-A0TP,TCGA-A8-A08B
111,TCGA-C8-A12W,TCGA-EW-A1IX
112,TCGA-D8-A3Z6,TCGA-E9-A22A
113,TCGA-A8-A0A4,TCGA-LL-A740
114,TCGA-AR-A2LN,TCGA-AO-A0JI
115,TCGA-BH-A0EB,TCGA-A8-A07W
116,TCGA-D8-A1JK,TCGA-A2-A1FX
117,TCGA-A2-A1FV,TCGA-GM-A2DK
118,TCGA-D8-A27V,TCGA-A2-A3XZ
119,TCGA-AR-A0U0,TCGA-E2-A1L6
120,TCGA-A2-A0CR,TCGA-BH-A18U
121,TCGA-BH-A0BV,TCGA-A1-A0SF
122,TCGA-AR-A24N,TCGA-D8-A1X9
123,TCGA-A8-A09E,TCGA-AC-A3QQ
124,TCGA-AC-A2FB,TCGA-BH-A1EV
125,TCGA-AN-A0FK,TCGA-B6-A0I1
126,TCGA-AR-A5QN,TCGA-AR-A24Q
127,TCGA-AC-A62Y,TCGA-EW-A1J3
128,TCGA-AC-A23E,TCGA-LL-A5YO
129,TCGA-E2-A1LB,TCGA-A2-A0SU
130,TCGA-A2-A0SW,TCGA-AO-A12E
131,TCGA-A8-A08O,TCGA-E2-A150
132,TCGA-D8-A1XB,TCGA-A2-A0EN
133,TCGA-B6-A0WX,TCGA-AC-A8OP
134,TCGA-A7-A6VV,TCGA-D8-A27P
135,TCGA-AQ-A04J,TCGA-E2-A14W
136,TCGA-D8-A1XR,TCGA-AR-A24U
137,TCGA-BH-A0B3,TCGA-D8-A1X5
138,TCGA-A8-A09R,TCGA-AO-A03P
139,TCGA-BH-A18G,TCGA-AN-A0AM
140,TCGA-A2-A259,TCGA-A8-A08T
141,TCGA-AO-A0J8,TCGA-EW-A6SA
142,TCGA-BH-A0DZ,TCGA-D8-A1X7
143,TCGA-D8-A1XO,TCGA-A7-A0D9
144,TCGA-B6-A0IM,TCGA-D8-A1JJ
145,TCGA-BH-A201,TCGA-PL-A8LY
146,TCGA-D8-A27F,TCGA-AO-A0J4
147,TCGA-A1-A0SM,TCGA-B6-A1KI
148,TCGA-E9-A1RE,TCGA-A7-A6VY
149,TCGA-AO-A0J2,TCGA-A7-A4SD
150,TCGA-A7-A4SE,TCGA-AQ-A54O
151,TCGA-E9-A243,TCGA-A2-A1G0
152,TCGA-AR-A2LE,TCGA-EW-A1PG
153,TCGA-B6-A0I2,TCGA-BH-A1FU
154,TCGA-B6-A0RU,TCGA-BH-A0H6
155,TCGA-A2-A0T3,TCGA-BH-A0H0
156,TCGA-A2-A0CQ,TCGA-S3-AA14
157,TCGA-AO-A03N,TCGA-E9-A244
158,TCGA-BH-A0BF,TCGA-AO-A0J5
159,TCGA-D8-A1XT,TCGA-B6-A1KN
160,TCGA-A2-A3XV,TCGA-LD-A9QF
161,TCGA-A7-A13E,TCGA-BH-A18R
162,TCGA-EW-A1IZ,TCGA-D8-A27T
163,TCGA-A8-A07F,TCGA-OL-A6VQ
164,TCGA-C8-A1HN,TCGA-C8-A12O
165,TCGA-E2-A14R,TCGA-C8-A3M7
166,TCGA-D8-A1JI,TCGA-AR-A5QM
167,TCGA-AO-A12D,TCGA-E9-A22E
168,TCGA-D8-A1XF,TCGA-C8-A1HO
169,TCGA-AQ-A04H,TCGA-AO-A0J9
170,TCGA-BH-A0E7,TCGA-E2-A574
171,TCGA-BH-A0DE,TCGA-A7-A13G
172,TCGA-C8-A12Z,TCGA-D8-A141
173,TCGA-C8-A134,TCGA-D8-A1XY
174,TCGA-C8-A138,TCGA-AN-A0XT
175,TCGA-D8-A1JJ,TCGA-A8-A0A9
176,TCGA-BH-A0AW,TCGA-B6-A0RS
177,TCGA-E2-A1IO,TCGA-AC-A7VB
178,TCGA-E2-A15C,TCGA-D8-A1XA
179,TCGA-D8-A1Y1,TCGA-AO-A0JE
180,TCGA-BH-A0BZ,TCGA-E9-A1RB
181,TCGA-D8-A143,TCGA-B6-A0IK
182,TCGA-A7-A0DA,TCGA-GM-A2DA
183,TCGA-AN-A0AT,
184,TCGA-E2-A1B5,
185,TCGA-A2-A0EV,
186,TCGA-A2-A0SX,
187,TCGA-B6-A0RH,
188,TCGA-AR-A24K,
189,TCGA-3C-AALI,
190,TCGA-A8-A097,
191,TCGA-A8-A079,
192,TCGA-GM-A3XL,
193,TCGA-B6-A0RN,
194,TCGA-AR-A24Z,
195,TCGA-BH-A0E0,
196,TCGA-BH-A42V,
197,TCGA-A8-A091,
198,TCGA-E9-A1NH,
199,TCGA-EW-A1P6,
200,TCGA-Z7-A8R6,
201,TCGA-BH-A0BD,
202,TCGA-BH-A0DS,
203,TCGA-A2-A1G1,
204,TCGA-A8-A07U,
205,TCGA-E2-A15S,
206,TCGA-PL-A8LZ,
207,TCGA-A8-A08L,
208,TCGA-C8-A132,
209,TCGA-E9-A226,
210,TCGA-BH-A0HI,
211,TCGA-E9-A22H,
212,TCGA-D8-A3Z6,
213,TCGA-AR-A24V,
214,TCGA-W8-A86G,
215,TCGA-GM-A2DN,
216,TCGA-BH-A0AV,
217,TCGA-HN-A2OB,
218,TCGA-A2-A0T6,
219,TCGA-AN-A0FN,
220,TCGA-BH-A0HU,
221,TCGA-E2-A1L9,
222,TCGA-EW-A1J2,
223,TCGA-AR-A1AW,
224,TCGA-GI-A2C8,
225,TCGA-AR-A24P,
226,TCGA-BH-A0HB,
227,TCGA-D8-A27H,
228,TCGA-E9-A1R0,
229,TCGA-BH-A0BQ,
230,TCGA-BH-A0HY,
231,TCGA-D8-A140,
232,TCGA-OL-A5D6,
233,TCGA-BH-A0B4,
234,TCGA-AR-A1AV,
235,TCGA-BH-A0HO,
236,TCGA-BH-A0EA,
237,TCGA-AO-A0JB,
238,TCGA-A8-A085,
239,TCGA-B6-A0RT,
240,TCGA-AN-A0XN,
241,TCGA-BH-A0DI,
242,TCGA-D8-A1XQ,
243,TCGA-BH-A0B9,
244,TCGA-D8-A1XW,
245,TCGA-D8-A1JN,
246,TCGA-AO-A03R,
247,TCGA-AC-A8OQ,
248,TCGA-A8-A06U,
249,TCGA-AC-A6IV,
250,TCGA-BH-A1F8,
251,TCGA-A7-A26J,
252,TCGA-AR-A1AH,
253,TCGA-A8-A08A,
254,TCGA-LL-A5YN,
255,TCGA-D8-A27I,
256,TCGA-BH-A0DK,
257,TCGA-C8-A12M,
258,TCGA-AR-A0TX,
259,TCGA-S3-A6ZH,
260,TCGA-D8-A1JM,
261,TCGA-AR-A1AX,
262,TCGA-LL-A73Y,
263,TCGA-AR-A1AR,
264,TCGA-BH-A0DT,
265,TCGA-E2-A156,
266,TCGA-E2-A159,
267,TCGA-E2-A10F,
268,TCGA-AR-A0TY,
269,TCGA-GM-A3NW,
270,TCGA-E2-A1LK,
271,TCGA-E2-A109,
272,TCGA-AO-A1KP,
273,TCGA-A2-A25A,
274,TCGA-A2-A0CK,
275,TCGA-E9-A1R2,
276,TCGA-A1-A0SN,
277,TCGA-A1-A0SI,
278,TCGA-E2-A158,
279,TCGA-D8-A73X,
280,TCGA-AR-A0TQ,
281,TCGA-A8-A099,
282,TCGA-E9-A1N4,
283,TCGA-B6-A0IQ,
284,TCGA-WT-AB44,
285,TCGA-A2-A0YF,
286,TCGA-GM-A2DO,
287,TCGA-D8-A27R,
288,TCGA-C8-A12V,
289,TCGA-D8-A1XL,
290,TCGA-AO-A03O,
291,TCGA-A8-A09C,
292,TCGA-BH-A1EU,
293,TCGA-A2-A25D,
294,TCGA-BH-A0DP,
295,TCGA-D8-A1Y2,
296,TCGA-C8-A1HE,
297,TCGA-AR-A0U2,
298,TCGA-A7-A0CE,
299,TCGA-A2-A0YK,
300,TCGA-B6-A0IG,
301,TCGA-D8-A1JT,
302,TCGA-A2-A0EQ,
303,TCGA-EW-A1PA,
304,TCGA-AR-A1AS,
305,TCGA-A2-A0CW,
306,TCGA-D8-A1JT,
307,TCGA-A2-A0YM,
308,TCGA-GM-A2DH,
309,TCGA-AC-A4ZE,
310,TCGA-E2-A1IE,
311,TCGA-EW-A1P3,
312,TCGA-D8-A73X,
313,TCGA-BH-A0BS,
314,TCGA-EW-A423,
315,TCGA-AC-A8OS,
316,TCGA-OL-A66L,
317,TCGA-BH-A18S,
318,TCGA-BH-A0GY,
319,TCGA-A8-A07B,
320,TCGA-EW-A1PD,
321,TCGA-E9-A54Y,
322,TCGA-AR-A1AP,
323,TCGA-B6-A0IE,
324,TCGA-D8-A1JU,
325,TCGA-AN-A0FT,
326,TCGA-GM-A2DF,
327,TCGA-A2-A25F,
328,TCGA-E2-A1B6,
329,TCGA-D8-A1X6,
330,TCGA-E2-A15K,
331,TCGA-AR-A5QP,
332,TCGA-BH-A18I,
333,TCGA-A7-A0DA,
334,TCGA-A7-A0CE,
335,TCGA-D8-A1JG,
336,TCGA-AR-A1AI,
337,TCGA-E9-A5FK,
338,TCGA-AR-A255,
339,TCGA-OK-A5Q2,
340,TCGA-A7-A13E,
341,TCGA-D8-A1Y0,
342,TCGA-AR-A0TW,
343,TCGA-GM-A2DL,
344,TCGA-D8-A1X5,
345,TCGA-D8-A1XU,
346,TCGA-E2-A1IJ,
347,TCGA-A7-A13F,
348,TCGA-E2-A1BD,
349,TCGA-E9-A1RF,
350,TCGA-AN-A041,
351,TCGA-B6-A0RO,
352,TCGA-Z7-A8R5,
353,TCGA-OK-A5Q2,
354,TCGA-A2-A3XT,
355,TCGA-AQ-A7U7,
356,TCGA-E2-A14O,
357,TCGA-A2-A0YG,
358,TCGA-A2-A0ES,
359,TCGA-E2-A10C,
360,TCGA-A7-A13D,
361,TCGA-A8-A082,
362,TCGA-E9-A6HE,
363,TCGA-E2-A107,
364,TCGA-D8-A1JD,
365,TCGA-AO-A03L,
366,TCGA-B6-A0WT,
367,TCGA-AR-A0TV,
368,TCGA-EW-A423,
369,TCGA-C8-A131,
370,TCGA-AO-A1KS,
371,TCGA-AO-A12A,
372,TCGA-A7-A0CH,
373,TCGA-D8-A4Z1,
374,TCGA-BH-A0W5,
375,TCGA-A8-A076,
376,TCGA-A8-A07I,
377,TCGA-A2-A25B,
378,TCGA-B6-A0WW,
379,TCGA-OK-A5Q2,
380,TCGA-EW-A1P4,
381,TCGA-A8-A09I,
382,TCGA-AO-A1KO,
383,TCGA-C8-A1HG,
384,TCGA-E9-A22G,
385,TCGA-AN-A046,
386,TCGA-BH-A0HK,
387,TCGA-C8-A1HK,
388,TCGA-E2-A1LL,
389,TCGA-D8-A27K,
390,TCGA-E2-A15P,
391,TCGA-AO-A0JF,
392,TCGA-B6-A0IJ,
393,TCGA-A8-A09M,
394,TCGA-D8-A1XR,
395,TCGA-C8-A273,
396,TCGA-E2-A15D,
397,TCGA-BH-A0HW,
398,TCGA-E9-A3HO,
399,TCGA-AC-A2FK,
400,TCGA-A2-A04R,
401,TCGA-BH-A5IZ,
402,TCGA-AC-A2FO,
403,TCGA-A7-A26H,
404,TCGA-AC-A3HN,
405,TCGA-BH-A209,
406,TCGA-D8-A1JE,
407,TCGA-D8-A1JB,
408,TCGA-A2-A0D3,
409,TCGA-B6-A0I5,
410,TCGA-A7-A13D,
411,TCGA-A2-A0YJ,
412,TCGA-A8-A09V,
413,TCGA-AC-A5XS,
414,TCGA-AO-A124,
415,TCGA-AQ-A0Y5,
416,TCGA-EW-A1P8,
417,TCGA-PE-A5DE,
418,TCGA-A2-A04V,
419,TCGA-A8-A07L,
420,TCGA-XX-A899,
421,TCGA-AC-A23H,
422,TCGA-D8-A1JC,
423,TCGA-GM-A4E0,
424,TCGA-EW-A1P5,
425,TCGA-E2-A1IN,
426,TCGA-A7-A0CH,
427,TCGA-BH-A0BW,
428,TCGA-E9-A249,
429,TCGA-A7-A0DB,
430,TCGA-A8-A07J,
431,TCGA-A2-A0SY,
432,TCGA-BH-A1FE,
433,TCGA-S3-AA12,
434,TCGA-BH-A0DG,
435,TCGA-BH-A0BC,
436,TCGA-C8-A27A,
437,TCGA-E2-A15L,
438,TCGA-C8-A12P,
439,TCGA-BH-A0B0,
440,TCGA-EW-A1P0,
441,TCGA-AR-A0U3,
442,TCGA-BH-A0B6,
443,TCGA-LL-A7SZ,
444,TCGA-A8-A08S,
445,TCGA-AN-A0XL,
446,TCGA-BH-A0BT,
447,TCGA-C8-A8HR,
448,TCGA-D8-A27N,
449,TCGA-AR-A2LL,
450,TCGA-C8-A12L,
451,TCGA-A2-A0T1,
452,TCGA-E2-A573,
453,TCGA-BH-A0H3,
454,TCGA-AO-A12H,
455,TCGA-B6-A0I9,
456,TCGA-E2-A14P,
457,TCGA-E2-A2P6,
458,TCGA-OL-A5D7,
459,TCGA-A8-A06Y,
460,TCGA-WT-AB41,
461,TCGA-E2-A1IG,
462,TCGA-BH-A1ET,
463,TCGA-A8-A08I,
464,TCGA-D8-A1Y3,
465,TCGA-D8-A1JP,
466,TCGA-E2-A14N,
467,TCGA-A8-A092,
468,TCGA-A2-A0T5,
469,TCGA-BH-A0H9,
470,TCGA-BH-A1EN,
471,TCGA-D8-A13Z,
472,TCGA-A7-A6VX,
473,TCGA-C8-A278,
474,TCGA-AO-A03V,
475,TCGA-S3-AA15,
476,TCGA-AN-A0AR,
477,TCGA-D8-A1X6,
478,TCGA-B6-A0WY,
479,TCGA-LL-A73Z,
480,TCGA-AC-A2BM,
481,TCGA-D8-A1XB,
482,TCGA-AR-A24T,
483,TCGA-A2-A04T,
484,TCGA-D8-A1J8,
485,TCGA-B6-A0IA,
486,TCGA-A8-A06R,
487,TCGA-3C-AALJ,
488,TCGA-AN-A0FS,
489,TCGA-LD-A7W6,
490,TCGA-E2-A9RU,
491,TCGA-A2-A0YE,
492,TCGA-BH-A0GZ,
493,TCGA-E9-A2JS,
494,TCGA-E2-A15R,
495,TCGA-OL-A6VO,
496,TCGA-C8-A12N,
497,TCGA-E9-A22D,
498,TCGA-BH-A208,
499,TCGA-AN-A03Y,
500,TCGA-D8-A27R,
501,TCGA-AN-A0FD,
502,TCGA-A1-A0SQ,
503,TCGA-A2-A0CS,
504,TCGA-AR-A2LQ,
505,TCGA-AO-A129,
506,TCGA-AR-A252,
507,TCGA-AN-A0FL,
508,TCGA-A8-A06Q,
509,TCGA-PL-A8LX,
510,TCGA-E2-A570,
511,TCGA-A7-A5ZX,
512,TCGA-A2-A04N,
513,TCGA-EW-A6SD,
514,TCGA-OL-A66J,
515,TCGA-AC-A23C,
516,TCGA-A8-A09D,
517,TCGA-A2-A0CP,
518,TCGA-BH-A0HX,
519,TCGA-AC-A2FF,
520,TCGA-A8-A0A7,
521,TCGA-AR-A250,
522,TCGA-EW-A6SB,
523,TCGA-AN-A0AS,
524,TCGA-D8-A1JH,
525,TCGA-D8-A145,
526,TCGA-A2-A0ER,
527,TCGA-OL-A66K,
528,TCGA-E2-A15A,
529,TCGA-BH-A1EW,
530,TCGA-AO-A03M,
531,TCGA-C8-A130,
532,TCGA-D8-A1XG,
533,TCGA-LL-A8F5,
534,TCGA-4H-AAAK,
535,TCGA-B6-A0RQ,
536,TCGA-D8-A13Y,
537,TCGA-D8-A1XW,
538,TCGA-E2-A155,
539,TCGA-D8-A1XK,
540,TCGA-E2-A1L8,
541,TCGA-A2-A0T7,
542,TCGA-S3-A6ZG,
543,TCGA-A8-A093,
544,TCGA-C8-A26X,
545,TCGA-D8-A1XZ,
546,TCGA-AC-A6IX,
547,TCGA-E2-A14Z,
548,TCGA-E9-A1ND,
549,TCGA-B6-A0WS,
550,TCGA-BH-A202,
551,TCGA-D8-A3Z6,
552,TCGA-A2-A0EP,
553,TCGA-A8-A0AB,
554,TCGA-E2-A1IF,
555,TCGA-AN-A0XU,
556,TCGA-EW-A1P1,
557,TCGA-BH-A1F5,
558,TCGA-B6-A0RL,
559,TCGA-S3-AA17,
560,TCGA-A1-A0SP,
561,TCGA-D8-A142,
562,TCGA-A2-A0ST,
563,TCGA-A8-A08G,
564,TCGA-B6-A0X1,
565,TCGA-BH-A0BR,
566,TCGA-A8-A06X,
567,TCGA-AC-A6NO,
568,TCGA-BH-A1FC,
569,TCGA-BH-A0BJ,
570,TCGA-BH-A0B5,
571,TCGA-5L-AAT0,
572,TCGA-EW-A6S9,
573,TCGA-AR-A1AJ,
574,TCGA-A7-A425,
575,TCGA-E9-A228,
576,TCGA-D8-A1JE,
577,TCGA-LL-A6FQ,
578,TCGA-S3-AA11,
579,TCGA-BH-A18J,
580,TCGA-BH-A0AZ,
581,TCGA-AR-A1AN,
582,TCGA-E2-A105,
583,TCGA-BH-A0EI,
584,TCGA-A8-A07O,
585,TCGA-A7-A56D,
586,TCGA-AR-A24S,
587,TCGA-B6-A2IU,
588,TCGA-D8-A27T,
589,TCGA-BH-A0H7,
590,TCGA-A2-A3XW,
591,TCGA-E9-A295,
592,TCGA-BH-A1F0,
593,TCGA-BH-A0BP,
594,TCGA-AR-A24R,
595,TCGA-A8-A09T,
596,TCGA-E2-A1IK,
597,TCGA-A2-A0YH,
598,TCGA-BH-A0E1,
599,TCGA-EW-A1PH,
600,TCGA-D8-A140,
601,TCGA-BH-A0W7,
602,TCGA-BH-A0E6,
603,TCGA-A7-A0D9,
604,TCGA-E9-A1R4,
605,TCGA-B6-A1KF,
606,TCGA-A7-A13F,
607,TCGA-A7-A0DB,
608,TCGA-A8-A07P,
609,TCGA-D8-A1Y3,
610,TCGA-B6-A0IO,
611,TCGA-EW-A1OX,
612,TCGA-E9-A248,
613,TCGA-E2-A1B4,
614,TCGA-A2-A0CV,
615,TCGA-AO-A0J7,
616,TCGA-A2-A4S2,
617,TCGA-EW-A1P7,
618,TCGA-AN-A0FW,
619,TCGA-GM-A2DC,
620,TCGA-AR-A1AY,
621,TCGA-C8-A274,
622,TCGA-A2-A0EY,
623,TCGA-AO-A0JC,
624,TCGA-E2-A15H,
625,TCGA-AC-A62V,
626,TCGA-BH-A0DV,
627,TCGA-A7-A2KD,
628,TCGA-LL-A6FR,
629,TCGA-D8-A27N,
630,TCGA-A2-A0SV,
631,TCGA-BH-A0E2,
632,TCGA-E9-A1R6,
633,TCGA-D8-A27V,
634,TCGA-BH-A1FH,
635,TCGA-A8-A09A,
636,TCGA-A2-A0CU,
637,TCGA-A2-A0EX,
638,TCGA-AR-A1AQ,
639,TCGA-LL-A440,
640,TCGA-D8-A1J9,
641,TCGA-E9-A24A,
642,TCGA-D8-A73U,
643,TCGA-BH-A2L8,
644,TCGA-A2-A0CM,
645,TCGA-BH-A0HP,
646,TCGA-EW-A1IY,
647,TCGA-BH-A18T,
648,TCGA-PE-A5DD,
649,TCGA-D8-A1XM,
650,TCGA-LL-A5YL,
651,TCGA-B6-A0WZ,
652,TCGA-A2-A0YT,
653,TCGA-BH-A0B7,
654,TCGA-D8-A1XL,
655,TCGA-A2-A1G4,
656,TCGA-B6-A0X7,
657,TCGA-OL-A66I,
658,TCGA-E2-A1B1,
659,TCGA-D8-A1JF,
660,TCGA-A1-A0SJ,
661,TCGA-BH-A18F,
662,TCGA-C8-A1HJ,
663,TCGA-A8-A06O,
664,TCGA-C8-A135,
665,TCGA-A8-A084,
666,TCGA-BH-A0AU,
667,TCGA-S3-A6ZF,
668,TCGA-B6-A0IC,
669,TCGA-AR-A0TT,
670,TCGA-D8-A1Y1,
671,TCGA-A7-A5ZW,
672,TCGA-AO-A0JD,
673,TCGA-GM-A2D9,
674,TCGA-BH-A28Q,
675,TCGA-A8-A08P,
676,TCGA-BH-A0BO,
677,TCGA-E2-A15I,
678,TCGA-D8-A146,
679,TCGA-E2-A14X,
680,TCGA-A1-A0SD,
681,TCGA-A7-A0CJ,
682,TCGA-AR-A2LM,
683,TCGA-PL-A8LZ,
684,TCGA-E2-A56Z,
685,TCGA-AR-A2LO,
686,TCGA-BH-A0BL,
687,TCGA-E9-A1RG,
688,TCGA-AC-A2FG,
689,TCGA-A2-A0EW,
690,TCGA-BH-A0BG,
691,TCGA-A8-A08R,
692,TCGA-A8-A0A2,
693,TCGA-A2-A0D0,
694,TCGA-AC-A5EH,
695,TCGA-E2-A1LH,
696,TCGA-D8-A145,
697,TCGA-A8-A06Z,
698,TCGA-E2-A576,
699,TCGA-E2-A15J,
700,TCGA-E2-A14T,
701,TCGA-AR-A1AL,
702,TCGA-A2-A0EU,
703,TCGA-A2-A0EO,
704,TCGA-E2-A10B,
705,TCGA-E2-A15M,
706,TCGA-AN-A0XS,
707,TCGA-C8-A3M8,
708,TCGA-D8-A1X7,
709,TCGA-5T-A9QA,
710,TCGA-A2-A25C,
711,TCGA-AC-A62X,
712,TCGA-A2-A0YC,
713,TCGA-EW-A2FW,
714,TCGA-E2-A152,
715,TCGA-A8-A06P,
716,TCGA-3C-AALI,
717,TCGA-E2-A1II,
718,TCGA-E2-A1IU,
719,TCGA-A2-A0ET,
720,TCGA-AR-A1AU,
721,TCGA-E2-A1B0,
722,TCGA-C8-A26Z,
723,TCGA-D8-A73U,
724,TCGA-D8-A1J8,
725,TCGA-EW-A6SC,
726,TCGA-E2-A1LI,
727,TCGA-OL-A66N,
728,TCGA-A2-A3XX,
729,TCGA-C8-A12U,
730,TCGA-E9-A247,
731,TCGA-A8-A086,
